,0
607,0.477459231331459
608,0.5473155587238379
609,0.41092588476670755
610,0.5014558315828571
611,0.3462069177009054
612,0.4220971145111838
613,0.4756463507904668
614,0.43152840573666157
615,0.3937430177127808
616,0.40502709276269633
617,0.38550854276146984
618,0.5247690741627894
619,0.4793896710017983
620,0.4295865598260642
621,0.47317504219467527
622,0.40338839318664466
623,0.33226472061519513
624,0.47014872818273995
625,0.3914807637667283
626,0.4595325121460157
627,0.5178819428441581
628,0.43444847032812073
629,0.5743921815375139
630,0.49589836801897014
631,0.416439939649567
632,0.4141993958463131
633,0.34185352356708004
634,0.4084456909133815
635,0.37566466413958566
636,0.4352404033529345
637,0.4099971846636287
638,0.4574732227261145
639,0.5097566026192875
640,0.4386783986318491
641,0.47016824552535724
642,0.3166630773839436
643,0.2836856714781238
644,0.4439393089222048
645,0.41212052645979974
646,0.40245653471259357
647,0.4729770718420995
648,0.40229956700518466
649,0.40535076759728833
650,0.82819759964078
651,0.8344766917597395
652,0.8759575648628459
653,0.8342400920814795
654,0.8627100890092531
655,0.7981395986924891
656,0.8302026803616733
657,0.8996802132309973
658,0.8321792095623605
659,0.8087875322387389
660,0.8312722988982275
661,0.788643712744955
662,0.8046148241140767
663,0.7045292037701684
664,0.7946367318400076
665,0.7793254324258989
666,0.8130599694506572
667,0.9592409221292969
668,0.40528180372731976
669,0.8532556072282893
670,0.8838245466152216
671,0.7936284732791438
672,0.8455782475431464
673,0.8303645461779605
674,0.9403147591157176
675,0.9125700984965425
676,0.9125700984965425
677,0.8606903012788425
678,0.8962708202750397
679,0.8241943506074771
680,0.6948030401481645
681,0.7104196735867163
682,0.8432251673460259
683,0.8342932039452949
684,0.7999652890946979
685,0.5971751991766355
686,0.6689632918028964
687,0.6544775310598876
688,0.6550634107441741
689,0.6567906335984707
690,0.540073522675723
691,0.5903036399610012
692,0.6183279872145383
693,0.9105182298405726
694,0.8535909713607686
695,0.9175938688739009
696,0.7523344672842257
697,0.8243048271383377
698,0.9220442640663088
699,0.7881445191168379
700,0.7081424348655405
701,0.707239775513709
702,0.6426808703345663
703,0.6755290409600966
704,0.6716228014808879
705,0.6153299229270509
706,0.6261816246143321
707,0.8841659139750914
708,0.8841659139750914
709,0.9471782825316982
710,0.9435906594583175
711,0.9010563241626236
712,0.7688398125364551
713,0.8573417870528517
714,0.8647278461474119
715,0.7985687626954362
716,0.6082572594631223
717,0.6267599532221763
718,0.6602320455770176
719,0.6312656928859323
720,0.6727655789582502
721,0.6319962920584491
722,0.6905791739813422
723,0.6846145576281969
724,0.6429634828544679
725,0.6861646999359454
726,0.6364311360951022
727,0.6779812118002463
728,0.7006367857295427
729,0.910093963253744
730,0.9042977297406808
731,0.7125812050890177
732,0.9159428420932073
733,0.8395446267676827
734,0.9274868281782777
735,0.8796411891825151
736,0.8653894891892524
737,0.9173271953885072
738,0.3743476002899157
739,0.3108960162818425
740,0.3545518263299288
741,0.9156374216177129
742,0.839088712361241
743,0.785313182797725
744,0.7198158582050979
745,0.9515055990829538
746,0.9533889250609049
747,0.9533221063568073
748,0.9648008086104898
749,0.9531109514663432
750,0.8122579979054059
751,0.802844294892826
752,0.90767441404948
753,0.9322158386935101
754,0.4744922095543996
755,0.5708754157806897
756,0.6213581700445505
757,0.43648242679649984
758,0.7010612816667738
759,0.9628988804216827
760,0.9596635248035683
761,0.9517072029658291
762,0.9004013275979349
763,0.7936652996992817
764,0.7426710599510093
765,0.739379036681385
766,0.6797598745519992
767,0.8247689513724757
768,0.709904700189253
769,0.7534353605200823
770,0.9631761288718805
771,0.6475509226150974
772,0.6444289294447613
773,0.8516846566147986
774,0.7555569597569678
775,0.7710512421045442
776,0.8465288985302272
777,0.7747257886317204
778,0.6967039305381693
779,0.7670637969514998
780,0.9293925923803017
781,0.9419288863192066
782,0.5408074009758826
783,0.48401158108777215
784,0.49901146475904645
785,0.5447858084146988
786,0.41687661788769576
787,0.42906322145781917
788,0.47488547545815835
789,0.7694446762200808
790,0.695217230297827
791,0.9740446507152729
792,0.9624000768616292
793,0.9666234369205343
794,0.9713306357610126
795,0.9408200182941465
796,0.9234397452376129
797,0.9203785287132745
798,0.8554282387332248
799,0.9259251082678867
800,0.9323612544283433
801,0.838045186100279
802,0.7873897442697274
803,0.8604484764385149
804,0.8969835771731598
805,0.8681960093270964
806,0.8999927524415299
807,0.8948175866885291
808,0.9084178752187276
809,0.813807749807554
810,0.8420648594428091
811,0.8675806919721379
812,0.8587501145034363
813,0.8627560490303704
814,0.8559560288232365
815,0.8808449820953668
816,0.8961493828391448
817,0.8834721862069369
818,0.9048095750335581
819,0.8458094360356557
820,0.8254874331635849
821,0.8923592566561329
822,0.8269821616525257
823,0.9146062189598421
824,0.8418370406091984
825,0.8845272224818329
826,0.8461886882582715
827,0.9087079972458834
828,0.870931864000741
829,0.8486433466412086
830,0.7887972061815832
831,0.8664236753017294
832,0.8263512500851867
833,0.8294589115572394
834,0.7974736207559704
835,0.8336379156067136
836,0.866851101127429
837,0.8606437037839857
838,0.8681081489201006
839,0.8507175807760426
840,0.814883228021103
841,0.823406507465621
842,0.820677830163213
843,0.8313662694521047
844,0.8574246463289128
845,0.8400083814704326
846,0.8586874391521013
847,0.8697242036195407
848,0.894156446733653
849,0.8734067528266171
850,0.8818188863730909
851,0.905567898857615
852,0.886400158107934
853,0.9096553588163387
854,0.8894576455843453
855,0.9018293741377333
856,0.8496407974753553
857,0.9093635018470779
858,0.8967213418787028
859,0.9046765767820723
860,0.9048387938623633
861,0.881127984837726
862,0.8805034074156077
863,0.8587960046137618
864,0.9106771636760158
865,0.9261586383724361
866,0.8566193714696261
867,0.8338428742532341
868,0.8752324149283873
869,0.9297952464605539
870,0.9052365738272695
871,0.9084346834180204
872,0.8660417880003486
873,0.8392022710558297
874,0.7913139260594093
875,0.8191817343004505
876,0.805699641577808
877,0.8356834916007639
878,0.8474278678832554
879,0.8641866413592196
880,0.8244420300725103
881,0.838815542928877
882,0.8861325131572555
883,0.8695046447368975
884,0.9047361936401281
885,0.9194692562990059
886,0.9209648341951472
887,0.8901058806214601
888,0.9249172048044957
889,0.825924560155874
890,0.906058886657348
891,0.8677264390197674
892,0.9169170901762091
893,0.8960270928251957
894,0.8937782063558054
895,0.8918081087700572
896,0.9038120867331777
897,0.8496974210627416
898,0.8620953672392637
899,0.8723166582832459
900,0.9204470883226253
901,0.8639977085756775
902,0.851600921855298
903,0.8487937372612
904,0.858471037429668
905,0.8599831291223491
906,0.8237100905953972
907,0.8465817879331511
908,0.7908916378111595
909,0.8262782868462436
910,0.8407029966667615
911,0.874235876621857
912,0.7791458825568416
913,0.8766829393769201
914,0.860823419407524
915,0.8679323511166687
916,0.8040024449178985
917,0.8587937234221472
918,0.863038805151188
919,0.8881348554892151
920,0.8195182343019453
921,0.8324459325708295
922,0.8203867364674255
923,0.8503280081078771
924,0.8521820277162242
925,0.8336937062873455
926,0.8553074596949751
927,0.7931578993896811
928,0.8522848281208294
929,0.8082950329079309
930,0.8128046740847343
931,0.823283090998901
932,0.8573630927295867
933,0.8034813151713441
934,0.8234084887190507
935,0.8055536676966051
936,0.8595898227824187
937,0.8189874820298124
938,0.8054213927328968
939,0.829793895715893
940,0.7964712949304033
941,0.833726294300217
942,0.8817028961285172
943,0.8164953970148395
944,0.8115355182354609
945,0.8999772422771164
946,0.8263150138818904
947,0.9113373792603335
948,0.8089573324752125
949,0.8151760068643278
950,0.7825909859871254
951,0.8377061366591833
952,0.7560943953482244
953,0.8134706384659981
954,0.7980880266809093
955,0.7986595790812309
956,0.8362099515809543
957,0.865523577208487
958,0.8481976172241665
959,0.8886904130116701
960,0.8674887424483656
961,0.8299958588547687
962,0.896469386941589
963,0.8670095206961862
964,0.8715672422497912
965,0.8817032642092444
966,0.8823986720983874
967,0.8791174942578792
968,0.8733728251029023
969,0.879458192415172
970,0.8725475614948803
971,0.8057024143939843
972,0.8153655954791578
973,0.9027475605442931
974,0.8680719615049076
975,0.8879144289364593
976,0.8492277214802397
977,0.815369669704639
978,0.8604553896442495
979,0.8748877362298674
980,0.8406029433369436
981,0.8026758560402456
982,0.8049442287241151
983,0.8310802554923069
984,0.8715033910445724
985,0.8434090300757731
986,0.850697177216441
987,0.8670154239884941
988,0.8709967468219814
989,0.8181385478707166
990,0.8637112864208178
991,0.8443344021986728
992,0.8652031410237552
993,0.8557192916161227
994,0.8831727583056205
995,0.9085068700457989
996,0.8752601443510626
997,0.87380702543683
998,0.8369052860298852
999,0.8407877831328383
1000,0.9135320128901028
1001,0.8871456722904619
1002,0.8534184797285064
1003,0.8880797964152152
1004,0.7907781848118984
1005,0.7516199387721917
1006,0.7211662100936473
1007,0.6941738316031955
1008,0.7467065568173323
1009,0.7685761740207528
1010,0.8055599712806406
1011,0.8152598958283579
1012,0.801893622486712
1013,0.8253018330878443
1014,0.8137033299687332
1015,0.7858427996446703
1016,0.7879322495464421
1017,0.7994863271517981
1018,0.811640360301413
1019,0.8308274983679146
1020,0.7617686620368751
1021,0.8105171301722588
1022,0.82585474954909
1023,0.744557805525474
1024,0.7709772623433774
1025,0.8298150904511565
1026,0.7686985504211228
1027,0.8139948155959165
1028,0.7284078087909047
1029,0.7984202758705422
1030,0.8097624679605199
1031,0.7722104097823539
1032,0.7893720627868764
1033,0.7712917025744522
1034,0.7814200888685651
1035,0.8222984971756291
1036,0.8789097695523731
1037,0.8143277888260392
1038,0.8569036764993786
1039,0.839845947840484
1040,0.8165576734227866
1041,0.8429189374475766
1042,0.8562912497371331
1043,0.7764702457383048
1044,0.748929563714644
1045,0.8595831082380799
1046,0.8740767693619288
1047,0.8509286102323991
1048,0.7984408774806561
1049,0.829488742775637
1050,0.8617323033266125
1051,0.8431324996006772
1052,0.754104097581546
1053,0.8567770699681121
1054,0.7427100304692275
1055,0.7936863846892916
1056,0.7983737363055312
1057,0.8548461359011591
1058,0.8527284090669408
1059,0.8830935640213636
1060,0.7760572977035564
1061,0.8198300574155087
1062,0.7873564964747958
1063,0.8503483127806326
1064,0.8204185303095953
1065,0.8346859638757189
1066,0.8169864026563879
1067,0.8056020713927403
1068,0.7952249630619986
1069,0.8536166130694117
1070,0.7828088343657204
1071,0.8314379913903962
1072,0.8330490610120779
1073,0.7366932637473501
1074,0.8421557781450227
1075,0.8035037536173509
1076,0.830203704779175
1077,0.8405119404165871
1078,0.8718560164022663
1079,0.8510072708283289
1080,0.7888713416487808
1081,0.8269392559890069
1082,0.8895355822879599
1083,0.8581961530782043
1084,0.8243003879430868
1085,0.8229491737244569
1086,0.7941149268677204
1087,0.8040728615523584
1088,0.7899896944557806
1089,0.7994142036602829
1090,0.7990472508152957
1091,0.8380658140222148
1092,0.818029539262476
1093,0.8057197449083107
1094,0.8421868345095015
1095,0.8293707642156402
1096,0.7948581352282067
1097,0.8493296336411466
1098,0.7890243441172448
1099,0.7887584483401495
1100,0.860259898484406
1101,0.9353318504183268
1102,0.9124375021681498
1103,0.9089107620104451
1104,0.9048684768740215
1105,0.924447414834004
1106,0.9334148222717082
1107,0.9323113410745182
1108,0.8954533319810609
1109,0.942956594069962
1110,0.9223015887945718
1111,0.8998285457913516
1112,0.926625709613908
1113,0.8643615305768346
1114,0.9245737187953535
1115,0.9350598291795288
1116,0.9214682195227546
1117,0.9300738797209109
1118,0.8676220278947832
1119,0.8591574830990083
1120,0.8731600720541542
1121,0.83724955845493
1122,0.8839739456515207
1123,0.8420305198579301
1124,0.908552234545323
1125,0.8888016757437116
1126,0.8775215136222134
1127,0.9144587643711813
1128,0.7939149316456697
1129,0.8996372927466395
1130,0.8615279054295374
1131,0.8511188840672922
1132,0.8477787809472449
1133,0.8621240759524624
1134,0.837810705674857
1135,0.89629152392889
1136,0.8179897972796757
1137,0.9122658962417478
1138,0.9089783389644488
1139,0.8591357642139431
1140,0.9241254264240429
1141,0.9150732861689878
1142,0.9233768577907105
1143,0.8728804655830699
1144,0.9239929393621449
1145,0.9272673356456
1146,0.9276565567616022
1147,0.928371016831741
1148,0.9321054955205322
1149,0.9214206218748746
1150,0.9199605060809705
1151,0.8891944224664144
1152,0.932511046301362
1153,0.8950765893995362
1154,0.8392372160910138
1155,0.8355993002448957
1156,0.8578259019441619
1157,0.9124146940988191
1158,0.9052279947032478
1159,0.9521352867252285
1160,0.8836255921709714
1161,0.8497432490136673
1162,0.8478219886822089
1163,0.8612384276658575
1164,0.8567585379676818
1165,0.8561783441865637
1166,0.7987182591516855
1167,0.8844378984738038
1168,0.9214133171760472
1169,0.9292057497428249
1170,0.9040812942768487
1171,0.9162849989515994
1172,0.9232982034314792
1173,0.9336498962853867
1174,0.8651885207488673
1175,0.9171629626877136
1176,0.8759721391051616
1177,0.8845066188340855
1178,0.867287760411905
1179,0.8573436228277198
1180,0.9463514608624264
1181,0.9080380138035921
1182,0.9108871734474273
1183,0.9125533482678918
1184,0.9319378910318227
1185,0.8836686853163057
1186,0.9177451414233637
1187,0.8829396488412852
1188,0.8877227957154133
1189,0.8373729827137208
1190,0.9066078914699093
1191,0.9024354092751854
1192,0.8876647085730084
1193,0.9110353980316429
1194,0.868138879642965
1195,0.8663019766390407
1196,0.8997003827518241
1197,0.9016710354637835
1198,0.8899694610854985
1199,0.8818281234367833
1200,0.845347946602922
1201,0.9067520567217947
1202,0.892045241524149
1203,0.8957352840927931
1204,0.9057438711789488
1205,0.9226844879989035
1206,0.897665490168727
1207,0.8910051878930949
1208,0.8796139325890376
1209,0.9118815747023015
1210,0.9524982923058942
1211,0.8937366443634231
1212,0.9221777253043502
1213,0.8904609222054681
1214,0.8951736701322353
1215,0.8700356797030762
1216,0.8771306544091032
1217,0.8708110871251629
1218,0.8989216713910577
1219,0.9090697857938128
1220,0.9187033418040633
1221,0.8836664374090765
1222,0.8825322693665055
1223,0.8789755788180826
1224,0.9057438063535045
1225,0.8706641082730472
1226,0.8917582357821999
1227,0.9063683999066539
1228,0.9191121578342681
1229,0.8891538807798283
1230,0.9063515580022413
1231,0.8750784489812675
1232,0.8803160142094683
1233,0.9022575088430337
1234,0.5167866897693055
1235,0.8406824063665693
1236,0.8475009945357436
1237,0.8468971268652391
1238,0.8602566539960438
1239,0.873173412584106
1240,0.8656425568481281
1241,0.838632847325347
1242,0.8587781731659263
1243,0.7830180405022054
1244,0.843503448255537
1245,0.7794591772846197
1246,0.8360808793385506
1247,0.7542304262036972
1248,0.757589084332244
1249,0.7336778621939961
1250,0.8490902757091732
1251,0.8584141262602544
1252,0.8439917478385567
1253,0.8339531557746976
1254,0.9299699916431403
1255,0.9286473261395864
1256,0.9316766182584488
1257,0.9070615758415831
1258,0.9143886829920583
1259,0.9039659998200665
